s,t,s1,s2,s3,s4,t1,t2,t3,t4
799,17034,1,0,0,0,1,0,0,0
10221,10689,2,0,1,0,22,0,2,0
10213,4793,9,0,2,0,1,0,0,0
10722,7939,68,0,3,0,79,8,9,1
17117,2732,56,0,0,0,9,0,0,0
9646,14179,50,4,5,3,12,6,1,7
7137,14118,3,0,3,0,12,1,6,0
807,3009,1,0,0,0,1,0,0,1
11317,2185,3,1,0,0,1,0,0,0
17017,15252,1,0,1,0,1,0,0,0
15178,10275,2,0,0,1,93,2,30,9
2102,9651,6,1,0,1,1,0,0,0
6912,13015,1,0,0,0,2,0,0,0
604,13936,98,1,18,30,12,7,0,0
11315,15864,2,0,0,0,1,0,0,1
3012,5321,12,3,0,24,1,0,0,0
6017,15109,2,0,0,1,1,0,0,0
11838,16818,9,1,3,0,12,0,5,0
8324,3071,3,0,0,0,6,0,0,0
7921,12283,13,0,0,1,1,0,0,0
7449,17243,5,0,0,0,118,0,1,3
600,15711,15,0,2,0,2,0,0,0
7656,10349,1,0,0,0,2,0,1,0
16629,10276,1,4,2,5,1,0,0,0
5866,10793,3,0,2,2,56,10,21,3
11175,9547,2,0,0,0,47,1,2,0
17250,1442,2,0,0,0,1,0,0,0
881,2529,1,0,0,0,1,0,0,0
2180,16916,4,0,0,11,5,0,1,1
2587,2465,1,0,0,0,1,0,0,0
12482,1545,9,0,1,0,57,1,16,0
10191,10305,1,0,0,0,1,0,0,0
11510,11712,51,2,6,33,2,0,0,3
11177,5480,9,3,74,15,6,0,0,0
3626,4246,15,0,0,1,3,0,0,0
14222,7770,142,25,60,238,3,0,1,2
1490,7232,8,4,4,0,7,9,4,0
6993,1775,11,0,0,1,36,0,3,1
5431,4041,22,2,2,17,1,0,1,0
1934,15281,1,0,0,0,1,0,0,0
10956,344,18,0,2,20,7,0,1,5
3729,65,12,2,15,25,39,0,6,2
15656,10925,8,0,3,0,25,0,1,0
14333,10304,8,0,1,0,2,0,0,0
11747,5113,2,0,0,0,1,0,0,0
14953,16597,2,0,5,0,15,0,13,2
9964,2521,1,0,0,0,15,0,1,0
11374,6049,7,0,3,16,1,0,4,10
16631,376,1,0,0,0,1,0,0,0
8065,5762,1,0,0,0,1,0,0,0
10081,6057,2,0,0,0,9,0,0,0
8089,7235,16,2,19,59,15,1,2,2
10369,2041,6,0,1,0,8,0,0,0
7613,2164,1,0,0,0,1,0,0,0
14614,16022,8,22,11,10,6,0,0,0
1635,12896,1,0,0,0,1,0,0,0
14168,4466,2,0,0,1,1,0,0,0
878,1865,7,6,7,1,1,0,3,0
4260,825,9,0,6,17,5,0,0,0
13022,3734,9,0,0,0,1,9,1,0
1511,5183,3,0,0,0,1,0,0,0
4849,13835,1,0,0,0,1,0,0,0
5761,8860,94,3,38,164,41,0,3,0
7975,6818,2,24,0,0,2,0,0,0
487,783,4,0,1,0,35,0,8,3
7678,12760,35,0,5,0,1,3,4,1
12850,9933,64,10,23,85,2,4,1,0
6279,14594,1,0,0,0,1,0,0,0
8803,14292,5,0,0,0,1,0,0,0
16609,8634,12,3,1,2,20,0,5,5
15865,1225,1,0,2,0,4,0,5,0
10456,1072,45,0,0,0,121,16,29,34
17474,10552,1,0,0,1,1,0,0,0
13925,10453,1,0,0,0,1,0,0,0
7234,10125,1,0,0,0,17,0,1,0
10604,14563,3,0,1,1,37,0,7,0
9366,4517,4,0,0,0,9,1,1,0
17148,10793,1,0,0,0,56,10,21,3
8041,6418,3,0,0,1,1,0,0,0
716,3883,32,1,1,0,2,0,0,0
9154,9788,3,0,0,0,1,0,0,1
1204,4679,1,2,0,0,1,0,0,0
13310,4346,1,0,0,0,13,0,1,0
15390,7275,1,0,0,0,11,0,5,25
13983,13677,3,0,2,0,1,0,0,0
6738,9051,2,0,0,0,24,0,0,1
3369,5137,7,0,0,0,13,0,0,0
14236,3582,8,0,0,0,1,0,2,0
8526,15103,1,0,0,0,4,0,0,0
8804,7211,11,0,1,0,5,0,1,0
11110,16018,6,0,0,0,1,0,0,0
7961,8457,1,0,1,0,1,3,1,0
10119,5872,1,0,0,0,2,0,0,0
8406,11916,1,0,0,0,1,0,0,0
14984,13924,1,0,0,0,1,0,0,0
13073,3469,2,0,0,3,5,0,0,0
6259,716,48,0,3,0,32,1,1,0
3625,16651,2,0,1,0,22,0,0,0
14268,3429,1,0,0,0,2,0,0,0
6259,714,48,0,3,0,2,0,0,0
12240,11880,1,0,0,0,1,0,0,0
7763,2807,3,0,0,1,6,1,4,4
527,12850,54,1,1,4,64,10,23,85
8464,16865,4,0,0,0,1,0,0,1
13679,4001,26,1,0,2,1,0,0,0
2876,1470,7,1,2,0,12,0,0,2
10265,14571,1,0,0,0,5,0,0,0
702,13865,37,0,0,0,7,0,0,0
448,9897,1,0,0,0,1,0,0,0
3192,10098,1,0,0,0,1,0,0,0
16839,7486,9,0,2,1,1,0,0,0
3171,2369,69,0,1,0,20,0,1,0
2675,17054,1,0,0,0,1,0,0,0
1963,2242,3,1,0,2,7,1,4,1
3369,5111,7,0,0,0,24,3,2,1
6435,3234,1,0,0,0,1,0,0,0
9725,15236,1,0,0,0,1,0,0,0
12481,3163,5,8,0,6,8,3,11,14
14729,14885,1,0,0,0,2,0,0,0
16897,16695,2,0,3,0,3,0,0,0
1883,16839,3,0,0,0,9,0,2,1
10388,11505,5,1,4,0,42,0,1,0
15314,17464,4,0,0,0,92,0,2,0
905,374,6,0,0,0,8,0,0,0
203,12530,9,0,3,0,1,0,0,0
10848,8717,1,0,0,2,1,0,0,0
3481,8127,7,4,4,0,19,2,3,4
13985,11006,1,0,0,0,2,0,0,0
3626,13133,15,0,0,1,18,0,0,0
8480,13584,6,1,2,1,21,0,1,0
3451,14247,1,0,0,0,2,0,0,0
9353,11259,5,0,7,6,2,0,0,0
4029,4564,1,0,0,0,1,0,0,0
13741,5737,3,0,0,0,1,0,0,0
14115,17347,1,0,0,0,1,0,0,0
2521,8515,15,0,1,0,23,0,0,0
15427,8675,2,0,0,0,4,0,0,0
10778,10413,7,0,1,4,2,0,0,0
7332,10061,2,1,0,5,1,0,0,0
7998,7735,18,0,4,0,1,0,0,0
7974,8479,1,0,0,0,1,0,0,0
11708,16081,5,0,2,0,1,0,0,0
1351,8467,7,0,0,0,55,0,0,1
2622,5087,13,0,0,1,2,0,0,0
6691,2756,129,4,75,14,3,0,0,0
2083,5996,8,0,1,2,1,0,0,0
81,14236,3,1,1,1,8,0,0,0
3272,15066,5,0,2,0,23,0,8,2
14423,9425,3,0,0,0,13,0,1,0
15792,11622,1,0,0,0,3,0,0,0
6299,8082,1,0,0,0,1,0,0,0
15787,14813,2,0,0,6,1,0,0,2
4900,7285,6,0,0,0,1,0,0,0
2521,8524,15,0,1,0,7,0,0,0
14116,12084,3,0,5,1,4,0,1,0
10689,12176,22,0,2,0,30,0,1,1
2612,12526,5,0,1,2,3,7,5,15
9699,513,1,0,0,1,2,0,0,1
8687,11183,31,5,7,24,3,0,3,0
1348,9513,2,0,61,0,41,0,0,0
8201,3149,1,0,0,1,1,0,0,1
7835,9612,3,0,4,0,10,0,1,4
15366,3317,1,0,0,0,1,0,0,0
4920,7284,1,0,0,0,1,5,0,1
16651,14742,22,0,0,0,1,0,1,0
1534,8666,1,0,0,0,6,0,0,0
4605,11052,2,0,0,0,5,0,0,0
7276,4813,5,0,0,0,5,0,0,0
9189,807,1,0,0,0,1,0,0,0
2979,3997,48,1,1,0,6,0,0,0
13506,2800,1,0,0,0,6,0,1,0
4799,6258,1,0,0,0,3,0,0,0
14826,10806,8,0,0,0,2,0,0,0
8138,14448,8,1,16,0,3,0,4,0
15820,3961,1,0,0,0,2,0,0,0
2277,7650,1,0,0,0,1,0,0,0
9308,17192,82,2,15,1,1,1,3,0
8687,11193,31,5,7,24,7,0,2,3
12883,16988,2,0,0,0,1,0,0,0
15294,3170,1,0,0,0,3,0,0,0
10793,5866,56,10,21,3,3,0,2,2
13954,16254,92,0,5,7,39,3,1,20
3590,1237,2,0,0,0,101,0,5,2
17214,11946,21,0,0,0,1,0,0,0
9394,14222,1,0,0,0,142,25,60,238
2105,13535,1,8,0,1,39,1,3,3
527,12887,54,1,1,4,1,2,2,3
8708,560,72,1,3,13,1,3,3,0
1456,6706,7,0,0,0,51,0,2,0
8666,12634,6,0,0,0,1,0,0,0
9492,3105,11,0,0,1,4,0,0,0
15542,930,2,18,5,13,2,0,1,9
7849,7538,2,0,3,0,20,0,20,0
7133,6709,8,0,5,0,4,0,1,1
16559,927,2,0,0,0,35,0,7,2
12850,9533,64,10,23,85,9,11,1,4
440,14968,1,0,2,0,6,0,2,6
5663,6109,1,0,0,0,41,3,1,18
10041,16897,4,1,1,0,2,0,3,0
7499,13509,2,1,1,3,2,0,0,0
2321,4510,10,0,48,3,1,0,0,0
9513,3726,41,0,0,0,2,0,0,0
3275,16905,1,0,0,0,1,0,0,0
4505,9844,2,0,0,0,154,1,5,7
12328,3930,1,0,0,0,1,0,0,0
16824,15219,17,1,0,0,1,0,0,0
2654,3051,6,0,2,0,7,8,1,4
10032,2807,2,0,0,0,6,1,4,4
10793,12476,56,10,21,3,2,1,0,2
1370,1927,11,3,2,35,11,1,0,3
8207,10924,1,0,0,0,9,0,0,6
10321,10542,9,0,0,0,9,0,5,2
13421,16205,8,0,0,0,2,0,0,0
13222,7133,1,0,1,4,8,0,5,0
10000,2861,8,2,1,0,33,2,1,0
3098,8299,54,1,1,7,34,1,0,1
7307,11468,2,0,0,0,2,0,0,0
3398,13200,6,0,1,0,5,0,2,0
3876,15425,1,0,0,1,7,0,0,0
15581,6181,2,3,0,0,7,0,1,2
12748,12409,41,0,0,0,37,0,14,0
4505,9877,2,0,0,0,66,0,2,0
12347,13362,19,0,1,0,6,0,0,1
1817,15049,1,0,0,0,6,0,0,0
12007,649,1,0,0,0,1,3,0,0
716,3015,32,1,1,0,1,0,0,0
8515,8918,23,0,0,0,114,3,0,13
12251,4016,5,2,5,4,1,0,2,0
15842,13495,17,0,0,0,1,0,0,0
340,1553,2,0,1,0,1,0,0,0
1265,17357,27,1,6,1,9,0,1,0
6261,12775,3,3,37,0,3,1,10,0
4858,6253,3,0,0,0,1,0,0,0
11347,16380,1,0,0,0,103,0,3,0
7744,11100,1,0,0,0,1,0,0,0
13627,808,6,0,0,0,8,0,13,5
12918,1550,45,1,4,1,6,0,1,0
3139,6791,1,0,0,0,1,0,0,0
1456,6711,7,0,0,0,5,0,0,0
12329,16388,12,4,0,0,4,0,0,0
12181,2765,11,1,2,0,1,0,0,0
17464,1931,92,0,2,0,5,4,4,10
1433,14470,1,0,0,0,8,0,7,18
8311,5194,47,2,7,11,2,2,0,0
13128,8306,1,0,0,0,1,2,0,1
10279,9353,4,1,5,3,5,0,7,6
811,15380,2,0,0,0,1,0,0,0
2280,6013,15,0,3,1,1,0,1,0
13661,13782,9,0,2,0,19,0,0,8
13560,1110,1,0,0,0,16,1,19,2
4401,9877,11,0,0,0,66,0,2,0
2888,15727,1,0,0,0,2,0,0,1
6572,10242,1,0,0,0,1,0,0,0
13490,8224,17,1,0,0,1,1,0,0
1237,2369,101,0,5,2,20,0,1,0
15529,13804,1,0,0,0,1,0,1,1
6504,9051,1,0,0,0,24,0,0,1
4736,15072,24,0,0,0,107,0,5,2
9353,11661,5,0,7,6,1,0,6,0
5428,5280,6,0,0,0,1,0,0,0
7939,414,79,8,9,1,12,0,0,0
12482,17388,9,0,1,0,15,0,14,0
15563,16532,19,0,0,0,1,0,0,0
4226,12297,14,0,8,1,5,0,0,0
15470,11906,18,0,4,0,20,1,0,1
11931,14866,2,0,0,0,21,1,5,7
6706,9219,51,0,2,0,9,0,1,1
7207,9481,11,0,3,4,5,0,0,0
6346,8608,18,3,3,2,1,0,0,0
16977,12821,9,3,6,21,24,0,12,20
4212,9331,3,0,0,0,3,0,0,0
7939,403,79,8,9,1,70,0,2,0
16468,15166,1,2,4,0,8,39,69,30
1545,11045,57,1,16,0,60,0,10,0
15427,8842,2,0,0,0,3,0,0,0
8708,3868,72,1,3,13,3,3,4,5
631,5949,2,4,0,0,14,3,2,1
13490,8246,17,1,0,0,1,0,0,0
1237,2345,101,0,5,2,1,3,0,0
15075,15735,1,0,0,0,3,0,0,0
14743,13024,1,0,0,1,1,0,0,0
224,11192,13,0,0,0,6,0,0,0
10003,15768,4,0,0,0,25,0,3,0
1931,2508,5,4,4,10,35,0,0,0
16128,11724,4,0,0,0,1,1,0,0
2043,9068,1,0,0,0,5,0,1,0
7601,2596,3,0,0,0,10,5,3,5
161,2154,2,0,0,0,2,0,1,0
5135,13587,13,0,1,1,6,14,13,36
11462,3256,21,0,2,0,5,3,0,0
5670,6910,1,1,0,0,1,2,1,2
8302,6860,1,0,0,0,1,0,0,0
12632,10844,53,0,1,0,23,3,9,1
16981,12850,3,0,9,8,64,10,23,85
10988,15987,5,0,0,0,2,1,0,0
7486,3123,1,0,0,0,2,0,0,0
1113,4441,1,0,0,0,9,1,9,0
13959,6971,5,0,0,0,8,10,0,5
11124,9265,1,0,0,0,1,0,0,0
2170,6339,13,2,8,1,2,18,0,5
9595,15469,59,4,4,1,14,18,33,1
11254,11739,1,0,0,0,1,0,0,0
15511,11867,2,0,0,0,3,0,5,0
14198,8152,1,0,0,0,1,0,0,0
5105,1765,1,0,0,1,76,1,13,10
8708,3889,72,1,3,13,119,3,16,9
9675,3958,41,0,4,0,19,0,0,0
11577,2808,1,0,0,0,1,0,0,0
8708,3886,72,1,3,13,5,0,0,1
2785,1777,1,0,0,0,1,0,1,2
4773,8312,10,0,0,0,1,0,0,0
2238,15524,27,1,11,3,14,7,6,90
5573,4370,1,0,0,0,3,0,0,0
16488,10918,18,3,10,47,2,4,9,41
13079,11337,14,0,0,0,1,0,0,0
1370,1991,11,3,2,35,25,0,1,3
12356,2491,5,5,1,3,5,3,0,0
14722,14801,10,0,1,0,1,0,0,0
7861,11554,6,0,0,2,3,0,0,0
7454,3102,1,0,0,0,19,0,14,1
5483,15470,89,1,6,3,18,0,4,0
14309,1370,58,0,3,4,11,3,2,35
503,1869,11,0,4,0,30,0,1,0
17117,2639,56,0,0,0,86,1,17,2
2564,15426,1,0,6,2,3,0,4,15
10905,15830,1,0,0,1,1,0,0,0
5813,8467,38,5,1,0,55,0,0,1
16226,11347,8,0,4,0,1,0,0,0
162,9051,1,0,0,0,24,0,0,1
13397,5248,1,0,0,0,1,0,0,0
1019,13574,1,0,0,0,34,0,0,0
14309,1378,58,0,3,4,2,0,0,0
17117,2642,56,0,0,0,8,0,1,0
13206,16279,6,0,0,0,2,0,0,0
11635,15072,1,0,0,0,107,0,5,2
8863,17464,1,0,0,0,92,0,2,0
17159,12549,6,0,0,0,1,0,0,0
10506,14666,6,0,0,0,30,4,7,4
2664,6807,9,1,0,0,59,0,2,0
11540,5562,2,0,0,0,1,0,0,0
10446,6691,2,0,5,5,129,4,75,14
548,11510,3,0,0,4,51,2,6,33
16239,11588,40,0,3,0,48,3,2,1
7750,11676,63,0,24,2,1,0,0,0
1764,5263,1,0,0,0,4,0,0,0
15450,16162,2,0,0,0,4,6,9,5
17440,11679,1,0,0,0,1,0,0,0
2915,546,4,0,0,0,1,0,0,0
8827,16854,38,0,1,0,7,0,0,1
4087,12797,1,0,0,0,1,0,0,2
7968,11365,1,0,0,0,1,0,0,0
3304,187,1,0,0,0,1,0,0,0
9047,15940,2,0,0,0,17,0,0,0
1165,2373,15,0,3,0,3,0,0,0
2194,11726,1,0,0,0,1,0,0,0
8582,7446,1,0,0,0,2,0,10,0
1584,1613,1,0,1,0,38,34,24,12
17083,4131,1,0,0,0,10,1,5,2
2861,7937,33,2,1,0,43,0,2,0
16907,12927,2,0,1,0,13,0,2,0
10456,10275,45,0,0,0,93,2,30,9
754,5393,1,0,1,0,16,0,25,6
1292,14379,1,0,0,0,1,0,0,0
13894,15708,1,0,0,0,2,0,0,0
3039,95,15,2,2,84,1,0,0,3
14167,6691,2,0,0,0,129,4,75,14
10543,193,21,0,6,0,5,0,0,0
5459,11234,1,0,0,0,12,0,0,0
5793,6394,143,0,6,4,18,1,6,1
10205,13973,9,0,0,0,3,0,0,0
8803,9544,5,0,0,0,1,0,0,0
1757,14772,4,0,0,0,1,0,0,0
17086,7999,1,0,1,0,16,0,5,1
14126,17243,1,2,0,2,118,0,1,3
15867,10128,51,1,23,8,30,0,4,2
13380,16338,12,14,9,11,4,0,0,0
13196,11713,3,0,0,0,1,0,0,0
11034,7496,1,0,2,9,1,0,0,1
8746,17081,2,0,0,0,3,0,0,0
189,16794,5,0,0,0,1,0,0,0
17485,12445,1,0,0,0,2,0,0,0
17032,4771,5,0,0,0,16,0,1,0
7956,14890,107,0,6,7,1,0,0,0
11569,16088,1,0,0,0,1,0,0,0
7686,7204,6,0,2,0,4,0,1,0
16406,935,3,0,0,0,3,0,0,0
6941,1763,2,0,0,0,1,0,0,0
5720,3738,31,1,17,14,1,0,1,0
6562,9279,1,0,0,0,5,2,4,0
2360,10164,2,0,0,0,10,0,0,0
11422,17243,2,0,0,0,118,0,1,3
11762,14009,1,0,1,0,26,2,6,0
16662,16993,2,0,0,0,39,9,20,12
12356,2459,5,5,1,3,5,0,0,0
14298,15180,1,0,0,0,1,0,0,0
70,4000,5,0,0,0,2,0,0,0
1599,4833,3,0,0,0,1,0,0,0
13865,3774,7,0,0,0,3,4,0,2
7939,495,79,8,9,1,37,1,2,1
1063,10839,1,0,0,0,1,0,0,0
13668,13428,5,1,2,4,1,0,0,0
163,7507,15,0,0,0,11,0,6,0
1096,5292,20,12,1,10,3,0,0,0
9950,4891,1,1,0,0,1,0,0,0
10793,12436,56,10,21,3,1,0,0,0
1038,5096,2,0,1,0,22,0,2,0
926,13555,5,0,3,1,7,0,0,1
10355,6339,1,0,0,0,2,18,0,5
7673,7514,2,0,0,0,20,0,19,18
121,6394,1,0,0,0,18,1,6,1
3810,7861,10,0,0,0,6,0,0,2
3810,7868,10,0,0,0,1,0,0,0
12179,14483,7,0,0,0,2,0,0,0
14994,10222,1,0,0,0,15,0,0,0
17243,1446,118,0,1,3,70,0,1,1
4462,6084,1,0,0,0,15,1,2,0
10891,12038,1,0,0,0,4,0,0,0
17407,14051,1,1,0,7,1,0,0,4
8311,5139,47,2,7,11,2,0,1,0
7887,9895,7,0,2,0,5,0,1,0
4521,6301,1,0,1,0,1,2,0,0
12850,9584,64,10,23,85,6,8,3,13
1308,99,11,0,0,0,1,0,0,1
7551,17377,7,1,0,0,15,0,1,0
11052,9277,5,0,0,0,40,0,0,4
13363,9171,7,0,0,0,2,0,0,1
985,11230,5,2,0,0,3,5,2,7
3371,6438,1,0,0,0,46,0,0,1
14448,17064,3,0,4,0,15,0,4,0
9129,7408,12,0,5,1,19,0,0,0
11241,11510,30,0,12,6,51,2,6,33
5709,13283,39,1,1,0,62,2,0,2
14151,16304,10,0,1,0,4,0,0,0
1311,3257,1,0,0,0,1,0,0,0
12415,2817,1,0,0,0,9,1,2,0
3047,16710,74,1,13,57,2,0,0,0
14087,15223,6,2,0,2,21,0,0,1
17301,5881,26,1,2,0,113,0,1,0
17159,12562,6,0,0,0,1,0,0,0
7126,14121,28,0,5,0,20,0,0,1
5509,15610,2,0,0,0,3,0,0,0
3428,13490,3,0,0,0,17,1,0,0
9746,14025,5,0,0,0,2,0,0,0
4920,7717,1,0,0,0,1,2,0,0
5188,1113,18,0,0,0,1,0,0,0
1520,425,2,0,1,0,1,0,0,0
15026,16746,7,0,0,0,1,0,1,0
16824,15234,17,1,0,0,2,1,0,2
12595,4789,6,0,1,0,2,0,0,0
3231,2830,4,3,3,0,1,0,0,0
3572,10875,1,0,0,0,1,0,0,0
7727,5720,6,9,3,9,31,1,17,14
9670,4065,1,0,0,0,1,0,2,0
12850,9564,64,10,23,85,7,0,1,1
11125,14918,1,0,0,0,11,0,2,2
2282,2969,5,0,1,0,1,0,0,0
4391,10506,16,0,1,1,6,0,0,0
12652,14958,1,0,0,1,1,0,0,0
15662,439,4,0,0,0,63,0,4,2
11320,10730,5,0,4,0,1,0,0,0
12404,10574,7,1,3,0,1,0,0,0
15716,7966,2,0,0,0,1,0,0,0
3843,3649,27,4,7,13,3,0,1,1
3768,4394,2,0,0,0,1,0,0,0
7750,11726,63,0,24,2,1,0,0,0
7370,11682,3,0,3,0,3,0,2,0
4118,1287,1,0,0,0,1,3,1,0
3622,3171,4,0,0,0,69,0,1,0
11161,4666,10,2,33,42,1,0,0,0
14280,7538,5,2,7,3,20,0,20,0
5946,15248,28,0,0,1,1,0,0,0
14593,11263,2,0,0,0,3,0,0,0
13561,8044,5,0,6,5,10,0,0,2
4752,12354,2,0,0,0,5,0,0,0
3613,5,5,0,0,0,27,0,2,0
5709,13309,39,1,1,0,3,0,0,0
13011,13507,6,0,0,0,2,0,1,0
9259,7668,28,0,4,1,11,2,0,0
9277,9338,40,0,0,4,2,1,0,1
12179,14567,7,0,0,0,1,0,0,0
1080,4325,1,1,1,1,26,0,1,12
14423,11924,3,0,0,0,1,0,0,0
720,17080,1,0,0,0,86,0,8,21
8578,1200,1,0,0,0,2,1,0,0
523,8159,9,0,0,0,24,1,4,2
463,1737,1,0,2,0,1,0,2,0
11152,13667,6,0,0,0,5,0,0,0
2371,6286,1,0,0,0,1,1,0,0
8477,4951,1,0,0,0,2,0,1,0
16066,9929,1,0,0,0,4,0,0,0
14654,4569,1,0,0,1,7,0,0,6
9712,9452,11,6,4,0,1,0,0,0
14971,13328,35,0,3,1,3,0,1,0
6959,167,2,0,0,2,2,0,0,2
7976,4735,2,0,1,0,4,0,0,3
801,16738,5,0,0,0,11,0,0,0
12850,12057,64,10,23,85,48,0,8,36
2994,13749,1,0,1,0,1,0,0,0
3546,17217,1,0,0,0,1,0,0,0
2279,3670,9,0,0,0,31,2,38,19
8364,1588,1,0,0,0,3,0,0,5
17476,10697,2,1,0,0,30,0,0,0
14724,12792,2,0,0,0,90,2,0,1
12109,14509,1,0,3,0,1,2,0,0
13156,14498,2,0,0,0,1,0,0,0
2681,15703,4,0,0,0,15,0,1,0
15660,6908,1,0,0,0,1,0,0,0
9500,5860,2,0,1,1,43,2,3,9
13156,14495,2,0,0,0,1,4,0,0
12743,1882,16,0,1,8,6,0,0,4
12916,11325,1,0,0,1,3,0,2,1
7123,256,1,0,0,0,1,0,0,0
10163,9867,6,0,1,0,1,0,1,0
4353,11285,6,0,0,1,4,0,0,0
2521,14302,15,0,1,0,8,0,0,0
13072,11623,1,0,0,0,1,0,0,1
13763,11722,1,0,0,0,9,0,1,0
11259,13584,2,0,0,0,21,0,1,0
1332,8089,79,2,2,6,16,2,19,59
1526,10710,8,0,0,0,8,0,0,0
7676,14161,110,0,6,1,11,2,4,1
14798,9484,1,0,0,0,1,0,0,0
13584,12356,21,0,1,0,5,5,1,3
8771,7897,1,0,1,1,6,0,0,0
5015,11886,63,0,0,0,6,0,0,0
17394,16605,62,0,6,7,13,0,1,4
2027,1644,18,3,0,1,2,0,0,0
7750,11765,63,0,24,2,2,0,28,1
4953,13787,2,0,0,0,110,1,26,5
5813,8543,38,5,1,0,37,0,1,1
14266,14500,1,0,1,0,16,0,3,4
15867,10062,51,1,23,8,14,0,1,0
15620,13847,32,0,0,4,1,0,0,0
6726,10487,1,0,0,0,1,0,0,0
10547,17049,10,0,4,0,6,0,1,0
6084,1226,15,1,2,0,139,0,0,0
14317,8967,16,0,1,0,4,0,0,0
11304,4420,5,2,5,1,10,0,4,1
15182,10616,2,0,0,0,4,0,4,3
5067,14033,33,2,2,2,1,0,1,1
12943,5989,17,0,0,0,9,0,1,0
3572,8212,1,0,0,0,3,0,1,1
4589,7704,1,0,0,0,3,0,0,0
12179,14526,7,0,0,0,4,0,0,0
12935,7432,32,0,10,1,110,0,1,2
6647,7150,4,0,0,0,1,0,0,0
6667,7726,2,0,0,0,1,0,0,0
5929,518,147,0,20,13,1,0,0,0
13556,4098,19,0,0,0,16,0,0,0
1544,16826,2,3,0,0,1,0,0,0
15971,10306,2,2,0,0,10,3,6,3
16475,5462,3,0,0,0,2,0,0,0
16608,283,1,0,0,0,1,0,0,0
13969,1161,12,0,0,0,1,0,0,0
16488,10859,18,3,10,47,3,1,0,0
3693,3040,9,0,1,0,6,0,0,0
10454,12432,38,1,3,2,8,0,1,0
16855,10709,29,0,0,0,8,0,0,0
7717,2059,1,2,0,0,1,0,0,0
17393,8741,9,0,3,1,1,11,3,8
12000,16847,5,0,0,0,8,0,11,0
5813,8566,38,5,1,0,9,0,1,0
7467,1179,1,0,0,0,1,0,0,0
14971,13360,35,0,3,1,107,5,4,2
10028,5046,1,2,4,0,10,2,4,18
11465,6142,1,0,0,0,1,0,0,0
4159,4784,3,0,0,0,1,0,0,0
1741,10748,6,1,2,0,13,7,47,12
8500,5724,3,0,0,0,63,0,1,0
4989,10209,5,0,0,0,16,0,0,1
15527,7351,2,0,0,0,36,1,7,28
12068,1978,1,0,0,0,1,0,0,0
11125,14880,1,0,0,0,1,0,0,0
5813,8576,38,5,1,0,1,0,0,0
244,15225,1,0,0,0,17,3,0,0
4432,10501,3,0,0,0,4,0,0,0
5386,10827,83,2,1,0,11,0,0,0
7956,4260,107,0,6,7,9,0,6,17
3541,6798,58,1,5,2,1,0,0,0
10205,13876,9,0,0,0,4,0,0,0
11241,11484,30,0,12,6,2,0,0,0
7816,17464,1,0,0,0,92,0,2,0
14113,17059,1,0,0,2,1,0,0,1
1096,5344,20,12,1,10,3,0,0,1
9747,1267,102,1,20,2,3,0,0,0
9358,13321,1,0,0,0,1,0,0,0
8922,12632,1,0,0,0,53,0,1,0
6978,9989,5,0,3,0,14,0,1,0
1371,8708,11,0,1,1,72,1,3,13
285,9320,1,0,0,0,1,0,0,0
5483,2478,89,1,6,3,16,0,0,2
16896,9991,3,17,1,0,2,7,7,0
11881,2573,1,0,0,0,3,0,0,5
12673,13254,3,1,2,3,4,0,1,3
17026,10771,5,0,0,1,13,1,8,2
15262,15048,1,0,0,0,1,0,0,0
14960,11033,2,0,0,0,1,0,0,0
2023,10652,1,0,0,0,1,0,0,0
5579,15488,1,0,0,1,1,0,2,0
15642,2642,7,0,0,0,8,0,1,0
9747,1215,102,1,20,2,15,0,5,0
1255,4070,1,0,0,0,2,0,0,0
6850,14838,1,0,0,0,2,0,0,0
7232,12248,7,9,4,0,6,5,1,0
1657,14691,1,0,0,0,2,0,0,0
16824,2408,17,1,0,0,3,0,0,0
11515,13390,9,0,6,4,3,0,0,0
10993,10132,25,0,16,0,2,0,9,6
8548,6569,11,0,0,0,5,0,0,0
10119,5304,1,0,0,0,2,0,0,0
2476,591,7,1,1,0,1,0,0,0
2073,579,19,0,1,3,21,0,0,0
683,3801,7,0,0,0,1,0,0,0
4188,1072,1,6,1,0,121,16,29,34
9550,7678,9,0,0,0,35,0,5,0
3955,14733,1,0,0,0,1,0,0,0
737,8569,1,0,0,0,28,1,7,2
690,10290,1,0,1,0,1,0,1,0
8188,5983,1,0,0,0,2,22,0,12
15946,6649,1,0,0,1,1,0,0,0
3,3464,5,0,3,0,1,0,0,0
15002,14271,1,0,0,0,1,0,0,0
17200,8845,65,2,16,1,1,0,1,0
17170,16404,3,0,0,0,1,0,0,0
10248,7891,13,0,1,0,1,0,0,0
9382,3382,1,0,0,0,40,0,1,0
15098,14533,1,0,0,0,3,0,0,0
12401,6346,10,0,1,1,18,3,3,2
479,2653,1,0,1,0,31,9,13,2
6394,5095,18,1,6,1,9,2,0,1
5444,755,2,0,0,0,3,0,0,0
2311,11164,1,0,0,0,11,0,0,0
6074,4533,15,2,0,0,201,2,12,4
11474,13574,1,0,0,0,34,0,0,0
555,8064,1,2,0,0,1,0,1,0
14745,11036,3,0,0,0,24,0,3,0
1226,7939,139,0,0,0,79,8,9,1
7957,11544,2,0,1,0,4,0,2,11
